TABLE:  Element Forces - Columns,,,,,,,,,,,,,,
Story,Column,Unique Name,Output Case,Case Type,Station,P,V2,V3,T,M2,M3,Element,Elem Station,Location
,,,,,m,kN,kN,kN,kN-m,kN-m,kN-m,,m,
Level 2,C49,1115,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-429.7509,-7.7664,-2.7358,0.0281,-3.3556,-11.5473,1115,0,
Level 2,C49,1115,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-429.7509,-7.7664,-2.7358,0.0281,1.1243,1.1702,1115,1.6375,
Level 2,C49,1115,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-429.7509,-7.7664,-2.7358,0.0281,5.6042,13.8877,1115,3.275,
Level 2,C49,1115,"Qk_Cat.E,Partition,NR Live",LinStatic,0,5.1033,-0.4786,0.2202,0.0025,0.5617,-1.3356,1115,0,
Level 2,C49,1115,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,5.1033,-0.4786,0.2202,0.0025,0.2011,-0.5519,1115,1.6375,
Level 2,C49,1115,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,5.1033,-0.4786,0.2202,0.0025,-0.1596,0.2318,1115,3.275,
Level 2,C50,1116,Gk,LinStatic,0,-2789.4241,-52.8381,8.3443,0.2424,10.834,-83.8839,1116,0,
Level 2,C50,1116,Gk,LinStatic,1.6375,-2775.096,-52.8381,8.3443,0.2424,-2.8298,2.6385,1116,1.6375,
Level 2,C50,1116,Gk,LinStatic,3.275,-2760.7679,-52.8381,8.3443,0.2424,-16.4936,89.1609,1116,3.275,
Level 2,C50,1116,Qk,LinStatic,0,-384.409,-9.0429,0.5061,0.0306,0.1382,-13.3987,1116,0,
Level 2,C50,1116,Qk,LinStatic,1.6375,-384.409,-9.0429,0.5061,0.0306,-0.6906,1.4091,1116,1.6375,
Level 2,C50,1116,Qk,LinStatic,3.275,-384.409,-9.0429,0.5061,0.0306,-1.5194,16.2169,1116,3.275,
Level 2,C50,1116,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-383.6202,-9.0318,0.7011,0.0281,0.5438,-13.3489,1116,0,
Level 2,C50,1116,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-383.6202,-9.0318,0.7011,0.0281,-0.6042,1.4407,1116,1.6375,
Level 2,C50,1116,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-383.6202,-9.0318,0.7011,0.0281,-1.7522,16.2303,1116,3.275,
Level 2,C50,1116,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.7889,-0.0111,-0.1949,0.0025,-0.4056,-0.0498,1116,0,
Level 2,C50,1116,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-0.7889,-0.0111,-0.1949,0.0025,-0.0864,-0.0316,1116,1.6375,
Level 2,C50,1116,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-0.7889,-0.0111,-0.1949,0.0025,0.2328,-0.0135,1116,3.275,
Level 2,C53,1119,Gk,LinStatic,0,-3530.09,-28.3899,50.961,0.2424,81.7953,-64.9307,1119,0,
Level 2,C53,1119,Gk,LinStatic,1.6375,-3515.7619,-28.3899,50.961,0.2424,-1.6534,-18.4422,1119,1.6375,
Level 2,C53,1119,Gk,LinStatic,3.275,-3501.4338,-28.3899,50.961,0.2424,-85.1021,28.0462,1119,3.275,
Level 2,C53,1119,Qk,LinStatic,0,-549.3474,-7.3753,7.1017,0.0306,10.832,-17.7721,1119,0,
Level 2,C53,1119,Qk,LinStatic,1.6375,-549.3474,-7.3753,7.1017,0.0306,-0.797,-5.695,1119,1.6375,
Level 2,C53,1119,Qk,LinStatic,3.275,-549.3474,-7.3753,7.1017,0.0306,-12.426,6.3822,1119,3.275,
Level 2,C53,1119,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-550.7392,-7.1485,7.0359,0.0281,10.7218,-17.183,1119,0,
Level 2,C53,1119,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-550.7392,-7.1485,7.0359,0.0281,-0.7995,-5.4774,1119,1.6375,
Level 2,C53,1119,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-550.7392,-7.1485,7.0359,0.0281,-12.3209,6.2282,1119,3.275,
Level 2,C53,1119,"Qk_Cat.E,Partition,NR Live",LinStatic,0,1.3918,-0.2269,0.0658,0.0025,0.1103,-0.5891,1119,0,
Level 2,C53,1119,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,1.3918,-0.2269,0.0658,0.0025,0.0026,-0.2176,1119,1.6375,
Level 2,C53,1119,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,1.3918,-0.2269,0.0658,0.0025,-0.1051,0.1539,1119,3.275,
Level 2,C54,1120,Gk,LinStatic,0,-2312.5748,-35.3341,37.0782,0.3373,62.1438,-56.0347,1120,0,
Level 2,C54,1120,Gk,LinStatic,1.6375,-2300.3959,-35.3341,37.0782,0.3373,1.4283,1.8248,1120,1.6375,
Level 2,C54,1120,Gk,LinStatic,3.275,-2288.217,-35.3341,37.0782,0.3373,-59.2873,59.6844,1120,3.275,
Level 2,C54,1120,Qk,LinStatic,0,-279.4038,-5.2351,5.9184,0.0426,9.4353,-7.364,1120,0,
Level 2,C54,1120,Qk,LinStatic,1.6375,-279.4038,-5.2351,5.9184,0.0426,-0.2561,1.2084,1120,1.6375,
Level 2,C54,1120,Qk,LinStatic,3.275,-279.4038,-5.2351,5.9184,0.0426,-9.9476,9.7808,1120,3.275,
Level 2,C54,1120,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-280.3408,-5.36,5.849,0.0391,9.3118,-7.6362,1120,0,
Level 2,C54,1120,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-280.3408,-5.36,5.849,0.0391,-0.2659,1.1408,1120,1.6375,
Level 2,C54,1120,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-280.3408,-5.36,5.849,0.0391,-9.8436,9.9178,1120,3.275,
Level 2,C54,1120,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.937,0.1249,0.0695,0.0034,0.1235,0.2721,1120,0,
Level 2,C54,1120,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.937,0.1249,0.0695,0.0034,0.0098,0.0676,1120,1.6375,
Level 2,C54,1120,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.937,0.1249,0.0695,0.0034,-0.104,-0.1369,1120,3.275,
Level 2,C55,1121,Gk,LinStatic,0,-3274.8481,-10.3228,-16.6959,0.2796,-28.8227,-27.2126,1121,0,
Level 2,C55,1121,Gk,LinStatic,1.3625,-3263.1391,-10.3228,-16.6959,0.2796,-6.0746,-13.1478,1121,1.3625,
Level 2,C55,1121,Gk,LinStatic,2.725,-3251.4301,-10.3228,-16.6959,0.2796,16.6735,0.917,1121,2.725,
Level 2,C55,1121,Qk,LinStatic,0,-450.5453,11.9548,-1.0578,0.0353,-2.3739,14.6635,1121,0,
Level 2,C55,1121,Qk,LinStatic,1.3625,-450.5453,11.9548,-1.0578,0.0353,-0.9327,-1.6249,1121,1.3625,
Level 2,C55,1121,Qk,LinStatic,2.725,-450.5453,11.9548,-1.0578,0.0353,0.5085,-17.9134,1121,2.725,
Level 2,C55,1121,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-452.7274,12.1044,-1.0933,0.0324,-2.431,15.0509,1121,0,
Level 2,C55,1121,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.3625,-452.7274,12.1044,-1.0933,0.0324,-0.9414,-1.4414,1121,1.3625,
Level 2,C55,1121,"Qk_Cat.A,B,C,D,F,H",LinStatic,2.725,-452.7274,12.1044,-1.0933,0.0324,0.5482,-17.9337,1121,2.725,
Level 2,C55,1121,"Qk_Cat.E,Partition,NR Live",LinStatic,0,2.1821,-0.1496,0.0355,0.0028,0.0571,-0.3874,1121,0,
Level 2,C55,1121,"Qk_Cat.E,Partition,NR Live",LinStatic,1.3625,2.1821,-0.1496,0.0355,0.0028,0.0087,-0.1835,1121,1.3625,
Level 2,C55,1121,"Qk_Cat.E,Partition,NR Live",LinStatic,2.725,2.1821,-0.1496,0.0355,0.0028,-0.0396,0.0203,1121,2.725,
Level 2,C56,1122,Gk,LinStatic,0,-5224.13,-7.7757,-60.4851,0.2796,-95.5099,-13.5266,1122,0,
Level 2,C56,1122,Gk,LinStatic,1.6375,-5210.0577,-7.7757,-60.4851,0.2796,3.5344,-0.7938,1122,1.6375,
Level 2,C56,1122,Gk,LinStatic,3.275,-5195.9855,-7.7757,-60.4851,0.2796,102.5787,11.9389,1122,3.275,
Level 2,C56,1122,Qk,LinStatic,0,-649.0632,-5.0846,-8.841,0.0353,-12.4668,-8.9979,1122,0,
Level 2,C56,1122,Qk,LinStatic,1.6375,-649.0632,-5.0846,-8.841,0.0353,2.0103,-0.6719,1122,1.6375,
Level 2,C56,1122,Qk,LinStatic,3.275,-649.0632,-5.0846,-8.841,0.0353,16.4874,7.654,1122,3.275,
Level 2,C56,1122,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-649.6186,-4.993,-8.8626,0.0324,-12.5065,-8.7063,1122,0,
Level 2,C56,1122,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-649.6186,-4.993,-8.8626,0.0324,2.006,-0.5302,1122,1.6375,
Level 2,C56,1122,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-649.6186,-4.993,-8.8626,0.0324,16.5184,7.6459,1122,3.275,
Level 2,C56,1122,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.5554,-0.0915,0.0216,0.0028,0.0397,-0.2916,1122,0,
Level 2,C56,1122,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.5554,-0.0915,0.0216,0.0028,0.0043,-0.1418,1122,1.6375,
Level 2,C56,1122,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.5554,-0.0915,0.0216,0.0028,-0.031,0.0081,1122,3.275,
Level 2,C57,1123,Gk,LinStatic,0,-4120.857,9.53,-77.1349,0.4442,-129.6755,17.0211,1123,0,
Level 2,C57,1123,Gk,LinStatic,1.6375,-4105.8124,9.53,-77.1349,0.4442,-3.3672,1.4157,1123,1.6375,
Level 2,C57,1123,Gk,LinStatic,3.275,-4090.7679,9.53,-77.1349,0.4442,122.9412,-14.1897,1123,3.275,
Level 2,C57,1123,Qk,LinStatic,0,-647.5891,0.9602,-11.1604,0.056,-17.1999,1.448,1123,0,
Level 2,C57,1123,Qk,LinStatic,1.6375,-647.5891,0.9602,-11.1604,0.056,1.0753,-0.1242,1123,1.6375,
Level 2,C57,1123,Qk,LinStatic,3.275,-647.5891,0.9602,-11.1604,0.056,19.3505,-1.6965,1123,3.275,
Level 2,C57,1123,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-647.9751,1.0438,-11.186,0.0515,-17.2554,1.7013,1123,0,
Level 2,C57,1123,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-647.9751,1.0438,-11.186,0.0515,1.0616,-0.0079,1123,1.6375,
Level 2,C57,1123,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-647.9751,1.0438,-11.186,0.0515,19.3787,-1.7171,1123,3.275,
Level 2,C57,1123,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.3859,-0.0836,0.0256,0.0045,0.0555,-0.2533,1123,0,
Level 2,C57,1123,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.3859,-0.0836,0.0256,0.0045,0.0137,-0.1163,1123,1.6375,
Level 2,C57,1123,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.3859,-0.0836,0.0256,0.0045,-0.0281,0.0206,1123,3.275,
Level 2,C58,17,Gk,LinStatic,0,-2754.2786,55.2604,-65.1487,0.9417,-113.6977,98.6184,17,0,
Level 2,C58,17,Gk,LinStatic,1.6375,-2736.9825,55.2604,-65.1487,0.9417,-7.0167,8.1294,17,1.6375,
Level 2,C58,17,Gk,LinStatic,3.275,-2719.6864,55.2604,-65.1487,0.9417,99.6644,-82.3595,17,3.275,
Level 2,C58,17,Qk,LinStatic,0,-324.2157,10.0629,-7.3434,0.1188,-12.7872,18.1932,17,0,
Level 2,C58,17,Qk,LinStatic,1.6375,-324.2157,10.0629,-7.3434,0.1188,-0.7624,1.7152,17,1.6375,
Level 2,C58,17,Qk,LinStatic,3.275,-324.2157,10.0629,-7.3434,0.1188,11.2624,-14.7628,17,3.275,
Level 2,C58,17,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-324.7491,10.088,-7.3616,0.1092,-12.8755,18.2668,17,0,
Level 2,C58,17,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-324.7491,10.088,-7.3616,0.1092,-0.8208,1.7477,17,1.6375,
Level 2,C58,17,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-324.7491,10.088,-7.3616,0.1092,11.2338,-14.7714,17,3.275,
Level 2,C58,17,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.5334,-0.0251,0.0182,0.0096,0.0883,-0.0736,17,0,
Level 2,C58,17,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.5334,-0.0251,0.0182,0.0096,0.0584,-0.0325,17,1.6375,
Level 2,C58,17,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.5334,-0.0251,0.0182,0.0096,0.0286,0.0086,17,3.275,
Level 2,C59,18,Gk,LinStatic,0,-3100.253,72.2275,28.2474,0.2424,42.6463,130.5194,18,0,
Level 2,C59,18,Gk,LinStatic,1.6375,-3085.9249,72.2275,28.2474,0.2424,-3.6089,12.2469,18,1.6375,
Level 2,C59,18,Gk,LinStatic,3.275,-3071.5967,72.2275,28.2474,0.2424,-49.8641,-106.0256,18,3.275,
Level 2,C59,18,Qk,LinStatic,0,-395.4202,19.4005,3.1686,0.0306,4.7188,35.1087,18,0,
Level 2,C59,18,Qk,LinStatic,1.6375,-395.4202,19.4005,3.1686,0.0306,-0.4698,3.3403,18,1.6375,
Level 2,C59,18,Qk,LinStatic,3.275,-395.4202,19.4005,3.1686,0.0306,-5.6585,-28.428,18,3.275,
Level 2,C59,18,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-396.5564,19.4312,3.1349,0.0281,4.662,35.2896,18,0,
Level 2,C59,18,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-396.5564,19.4312,3.1349,0.0281,-0.4714,3.4711,18,1.6375,
Level 2,C59,18,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-396.5564,19.4312,3.1349,0.0281,-5.6047,-28.3474,18,3.275,
Level 2,C59,18,"Qk_Cat.E,Partition,NR Live",LinStatic,0,1.1361,-0.0307,0.0338,0.0025,0.0568,-0.181,18,0,
Level 2,C59,18,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,1.1361,-0.0307,0.0338,0.0025,0.0016,-0.1308,18,1.6375,
Level 2,C59,18,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,1.1361,-0.0307,0.0338,0.0025,-0.0537,-0.0806,18,3.275,
Level 2,C60,19,Gk,LinStatic,0,-2202.8212,13.23,-17.5945,0.2131,-30.1955,27.5374,19,0,
Level 2,C60,19,Gk,LinStatic,1.6375,-2190.0282,13.23,-17.5945,0.2131,-1.3845,5.8732,19,1.6375,
Level 2,C60,19,Gk,LinStatic,3.275,-2177.2352,13.23,-17.5945,0.2131,27.4265,-15.791,19,3.275,
Level 2,C60,19,Qk,LinStatic,0,-264.5223,2.4014,-3.8604,0.0269,-6.558,4.5231,19,0,
Level 2,C60,19,Qk,LinStatic,1.6375,-264.5223,2.4014,-3.8604,0.0269,-0.2365,0.5909,19,1.6375,
Level 2,C60,19,Qk,LinStatic,3.275,-264.5223,2.4014,-3.8604,0.0269,6.0849,-3.3414,19,3.275,
Level 2,C60,19,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-264.9219,2.3931,-3.8955,0.0247,-6.6228,4.4812,19,0,
Level 2,C60,19,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-264.9219,2.3931,-3.8955,0.0247,-0.2439,0.5625,19,1.6375,
Level 2,C60,19,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-264.9219,2.3931,-3.8955,0.0247,6.135,-3.3563,19,3.275,
Level 2,C60,19,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.3996,0.0083,0.0351,0.0022,0.0648,0.0419,19,0,
Level 2,C60,19,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.3996,0.0083,0.0351,0.0022,0.0074,0.0284,19,1.6375,
Level 2,C60,19,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.3996,0.0083,0.0351,0.0022,-0.0501,0.0149,19,3.275,
Level 2,C61,20,Gk,LinStatic,0,-2514.2535,-2.887,-31.9912,0.2131,-54.4807,-4.0759,20,0,
Level 2,C61,20,Gk,LinStatic,1.6375,-2501.4605,-2.887,-31.9912,0.2131,-2.0952,0.6515,20,1.6375,
Level 2,C61,20,Gk,LinStatic,3.275,-2488.6675,-2.887,-31.9912,0.2131,50.2904,5.3789,20,3.275,
Level 2,C61,20,Qk,LinStatic,0,-299.0567,-2.9572,-6.6607,0.0269,-11.2532,-4.7691,20,0,
Level 2,C61,20,Qk,LinStatic,1.6375,-299.0567,-2.9572,-6.6607,0.0269,-0.3463,0.0733,20,1.6375,
Level 2,C61,20,Qk,LinStatic,3.275,-299.0567,-2.9572,-6.6607,0.0269,10.5607,4.9157,20,3.275,
Level 2,C61,20,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-300.0231,-2.9503,-6.6912,0.0247,-11.3118,-4.786,20,0,
Level 2,C61,20,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-300.0231,-2.9503,-6.6912,0.0247,-0.3549,0.0452,20,1.6375,
Level 2,C61,20,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-300.0231,-2.9503,-6.6912,0.0247,10.602,4.8763,20,3.275,
Level 2,C61,20,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.9664,-0.0069,0.0305,0.0022,0.0586,0.0169,20,0,
Level 2,C61,20,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.9664,-0.0069,0.0305,0.0022,0.0086,0.0281,20,1.6375,
Level 2,C61,20,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.9664,-0.0069,0.0305,0.0022,-0.0413,0.0394,20,3.275,
Level 2,C62,1124,Gk,LinStatic,0,-2038.7111,-1.197,10.2014,0.2131,18.9729,-2.0571,1124,0,
Level 2,C62,1124,Gk,LinStatic,1.6375,-2025.9182,-1.197,10.2014,0.2131,2.2681,-0.097,1124,1.6375,
Level 2,C62,1124,Gk,LinStatic,3.275,-2013.1252,-1.197,10.2014,0.2131,-14.4368,1.8632,1124,3.275,
Level 2,C62,1124,Qk,LinStatic,0,-156.9389,0.6673,1.541,0.0269,2.8781,1.1286,1124,0,
Level 2,C62,1124,Qk,LinStatic,1.6375,-156.9389,0.6673,1.541,0.0269,0.3547,0.0359,1124,1.6375,
Level 2,C62,1124,Qk,LinStatic,3.275,-156.9389,0.6673,1.541,0.0269,-2.1687,-1.0568,1124,3.275,
Level 2,C62,1124,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-156.5221,0.6752,1.506,0.0247,2.8039,1.1533,1124,0,
Level 2,C62,1124,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-156.5221,0.6752,1.506,0.0247,0.3378,0.0475,1124,1.6375,
Level 2,C62,1124,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-156.5221,0.6752,1.506,0.0247,-2.1284,-1.0582,1124,3.275,
Level 2,C62,1124,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.4168,-0.0079,0.035,0.0022,0.0743,-0.0247,1124,0,
Level 2,C62,1124,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-0.4168,-0.0079,0.035,0.0022,0.0169,-0.0117,1124,1.6375,
Level 2,C62,1124,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-0.4168,-0.0079,0.035,0.0022,-0.0404,0.0013,1124,3.275,
Level 2,C63,1125,Gk,LinStatic,0,-2257.6237,-32.1011,14.739,0.3297,26.9543,-59.3882,1125,0,
Level 2,C63,1125,Gk,LinStatic,1.6375,-2247.3893,-32.1011,14.739,0.3297,2.8191,-6.8227,1125,1.6375,
Level 2,C63,1125,Gk,LinStatic,3.275,-2237.1549,-32.1011,14.739,0.3297,-21.316,45.7428,1125,3.275,
Level 2,C63,1125,Qk,LinStatic,0,-353.5107,-8.7928,2.0462,0.0416,3.5355,-15.5784,1125,0,
Level 2,C63,1125,Qk,LinStatic,1.6375,-353.5107,-8.7928,2.0462,0.0416,0.1849,-1.1803,1125,1.6375,
Level 2,C63,1125,Qk,LinStatic,3.275,-353.5107,-8.7928,2.0462,0.0416,-3.1657,13.2179,1125,3.275,
Level 2,C63,1125,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-354.2665,-8.7125,2.0591,0.0382,3.5582,-15.408,1125,0,
Level 2,C63,1125,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-354.2665,-8.7125,2.0591,0.0382,0.1864,-1.1413,1125,1.6375,
Level 2,C63,1125,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-354.2665,-8.7125,2.0591,0.0382,-3.1853,13.1254,1125,3.275,
Level 2,C63,1125,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.7557,-0.0803,-0.0129,0.0033,-0.0227,-0.1704,1125,0,
Level 2,C63,1125,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.7557,-0.0803,-0.0129,0.0033,-0.0015,-0.039,1125,1.6375,
Level 2,C63,1125,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.7557,-0.0803,-0.0129,0.0033,0.0197,0.0924,1125,3.275,
Level 2,C64,1096,Gk,LinStatic,0,-2633.6348,141.2153,37.6658,0.2424,54.0031,332.7767,1096,0,
Level 2,C64,1096,Gk,LinStatic,1.6375,-2619.3067,141.2153,37.6658,0.2424,-7.6747,101.5366,1096,1.6375,
Level 2,C64,1096,Gk,LinStatic,3.275,-2604.9785,141.2153,37.6658,0.2424,-69.3524,-129.7035,1096,3.275,
Level 2,C64,1096,Qk,LinStatic,0,-350.042,16.2554,6.1241,0.0306,8.8975,33.451,1096,0,
Level 2,C64,1096,Qk,LinStatic,1.6375,-350.042,16.2554,6.1241,0.0306,-1.1307,6.8328,1096,1.6375,
Level 2,C64,1096,Qk,LinStatic,3.275,-350.042,16.2554,6.1241,0.0306,-11.159,-19.7853,1096,3.275,
Level 2,C64,1096,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-345.7567,15.4437,6.2846,0.0281,9.219,31.3178,1096,0,
Level 2,C64,1096,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-345.7567,15.4437,6.2846,0.0281,-1.072,6.0288,1096,1.6375,
Level 2,C64,1096,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-345.7567,15.4437,6.2846,0.0281,-11.363,-19.2602,1096,3.275,
Level 2,C64,1096,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-4.2852,0.8117,-0.1604,0.0025,-0.3215,2.1331,1096,0,
Level 2,C64,1096,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,-4.2852,0.8117,-0.1604,0.0025,-0.0587,0.804,1096,1.6375,
Level 2,C64,1096,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,-4.2852,0.8117,-0.1604,0.0025,0.204,-0.5251,1096,3.275,
Level 2,C102,1117,Gk,LinStatic,0,-3567.3166,49.8555,-8.8283,0.2423,-9.0764,75.9393,1117,0,
Level 2,C102,1117,Gk,LinStatic,1.6375,-3552.9885,49.8553,-8.8283,0.2423,5.3799,-5.6988,1117,1.6375,
Level 2,C102,1117,Gk,LinStatic,3.275,-3538.6604,49.855,-8.8283,0.2423,19.8362,-87.3366,1117,3.275,
Level 2,C102,1117,Qk,LinStatic,0,-551.2164,6.6987,-0.5979,0.0306,0.3953,7.3926,1117,0,
Level 2,C102,1117,Qk,LinStatic,1.6375,-551.2164,6.6987,-0.5979,0.0306,1.3744,-3.5764,1117,1.6375,
Level 2,C102,1117,Qk,LinStatic,3.275,-551.2164,6.6987,-0.5979,0.0306,2.3535,-14.5455,1117,3.275,
Level 2,C102,1117,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-551.4849,6.7824,-0.6283,0.0281,0.3412,7.7745,1117,0,
Level 2,C102,1117,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-551.4849,6.7824,-0.6283,0.0281,1.3701,-3.3317,1117,1.6375,
Level 2,C102,1117,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-551.4849,6.7824,-0.6283,0.0281,2.399,-14.4379,1117,3.275,
Level 2,C102,1117,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.2685,-0.0837,0.0304,0.0025,0.0541,-0.3819,1117,0,
Level 2,C102,1117,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.2685,-0.0837,0.0304,0.0025,0.0043,-0.2448,1117,1.6375,
Level 2,C102,1117,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.2685,-0.0837,0.0304,0.0025,-0.0455,-0.1076,1117,3.275,
Level 2,C112,1118,Gk,LinStatic,0,-4124.5361,-5.9921,51.7786,0.2424,82.8947,-11.3553,1118,0,
Level 2,C112,1118,Gk,LinStatic,1.6375,-4110.208,-5.9918,51.7786,0.2424,-1.8928,-1.5435,1118,1.6375,
Level 2,C112,1118,Gk,LinStatic,3.275,-4095.8799,-5.9916,51.7786,0.2424,-86.6803,8.268,1118,3.275,
Level 2,C112,1118,Qk,LinStatic,0,-611.8448,-1.5999,6.8354,0.0306,10.2761,-2.6621,1118,0,
Level 2,C112,1118,Qk,LinStatic,1.6375,-611.8448,-1.5999,6.8354,0.0306,-0.9168,-0.0423,1118,1.6375,
Level 2,C112,1118,Qk,LinStatic,3.275,-611.8448,-1.5999,6.8354,0.0306,-12.1097,2.5775,1118,3.275,
Level 2,C112,1118,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-612.5877,-1.486,6.801,0.0281,10.2197,-2.2641,1118,0,
Level 2,C112,1118,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6375,-612.5877,-1.486,6.801,0.0281,-0.917,0.1692,1118,1.6375,
Level 2,C112,1118,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.275,-612.5877,-1.486,6.801,0.0281,-12.0537,2.6025,1118,3.275,
Level 2,C112,1118,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.7429,-0.1139,0.0343,0.0025,0.0564,-0.3979,1118,0,
Level 2,C112,1118,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6375,0.7429,-0.1139,0.0343,0.0025,0.0002,-0.2115,1118,1.6375,
Level 2,C112,1118,"Qk_Cat.E,Partition,NR Live",LinStatic,3.275,0.7429,-0.1139,0.0343,0.0025,-0.056,-0.025,1118,3.275,
Level 1,C1,942,Gk,LinStatic,0,-1497.3777,0.3465,5.4912,0,0,0,942,0,
Level 1,C1,942,Gk,LinStatic,2.2125,-1480.9222,0.3465,5.4912,0,-12.1493,-0.7665,942,2.2125,
Level 1,C1,942,Gk,LinStatic,4.425,-1464.4668,0.3465,5.4912,0,-24.2986,-1.5331,942,4.425,
Level 1,C1,942,Qk,LinStatic,0,-103.3607,0.336,0.6408,0,0,0,942,0,
Level 1,C1,942,Qk,LinStatic,2.2125,-103.3607,0.336,0.6408,0,-1.4178,-0.7433,942,2.2125,
